iter	Passed	Remaining
1496	48730	1578868
1497	48764	1578887
1498	48797	1578882
1499	48830	1578867
1500	48870	1579066
1501	48904	1579065
1502	48938	1579083
1503	48975	1579209
1504	49005	1579070
1505	49046	1579308
1506	49081	1579381
1507	49111	1579242
1508	49139	1579072
1509	49178	1579249
1510	49248	1580430
1511	49279	1580336
1512	49309	1580209
1513	49338	1580083
1514	49367	1579926
1515	49400	1579896
1516	49430	1579781
1517	49460	1579675
1518	49491	1579596
1519	49519	1579400
1520	49547	1579233
1521	49584	1579342
1522	49619	1579398
1523	49651	1579334
1524	49680	1579204
1525	49711	1579121
1526	49744	1579096
1527	49776	1579037
1528	49806	1578932
1529	49838	1578864
1530	49872	1578879
1531	49912	1579087
1532	49946	1579085
1533	49982	1579179
1534	50019	1579266
1535	50051	1579221
1536	50085	1579238
1537	50121	1579314
1538	50151	1579195
1539	50179	1579019
1540	50209	1578906
1541	50247	1579039
1542	50279	1578994
1543	50393	1581506
1544	50423	1581389
1545	50448	1581136
1546	50490	1581382
1547	50524	1581410
1548	50553	1581269
1549	50584	1581161
1550	50613	1581014
1551	50643	1580911
1552	50671	1580729
1553	50700	1580575
1554	50732	1580532
1555	50762	1580415
1556	50800	1580542
1557	50832	1580509
1558	50867	1580556
1559	50898	1580457
1560	50931	1580437
1561	50965	1580442
1562	50996	1580381
1563	51032	1580434
1564	51066	1580443
1565	51102	1580524
1566	51135	1580507
1567	51165	1580398
1568	51197	1580324
1569	51234	1580427
1570	51271	1580546
1571	51302	1580450
1572	51331	1580322
1573	51361	1580186
1574	51397	1580262
1575	51512	1582767
1576	51544	1582714
1577	51574	1582587
1578	51602	1582407
1579	51636	1582430
1580	51670	1582432
1581	51698	1582266
1582	51725	1582046
1583	51754	1581916
1584	51783	1581758
1585	51810	1581566
1586	51838	1581399
1587	51873	1581415
1588	51908	1581454
1589	51939	1581377
1590	51966	1581181
1591	52000	1581181
1592	52034	1581187
1593	52065	1581109
1594	52096	1581026
1595	52127	1580942
1596	52157	1580818
1597	52195	1580951
1598	52229	1580965
1599	52264	1581003
1600	52297	1580990
1601	52329	1580940
1602	52365	1580997
1603	52395	1580872
1604	52427	1580838
1605	52459	1580766
1606	52490	1580707
1607	52525	1580739
1608	52765	1586924
1609	52797	1586871
1610	52823	1586624
1611	52851	1586468
1612	52881	1586352
1613	52909	1586163
1614	52933	1585888
1615	52962	1585715
1616	52996	1585737
1617	53029	1585693
1618	53059	1585599
1619	53088	1585447
1620	53115	1585238
1621	53143	1585077
1622	53174	1584976
1623	53201	1584790
1624	53235	1584769
1625	53267	1584725
1626	53304	1584819
1627	53335	1584740
1628	53364	1584595
1629	53397	1584558
1630	53428	1584479
1631	53467	1584620
1632	53506	1584778
1633	53542	1584858
1634	53574	1584797
1635	53605	1584698
1636	53635	1584599
1637	53670	1584610
1638	53704	1584634
1639	53737	1584598
1640	53768	1584512
1641	53853	1586012
1642	53900	1586416
1643	53930	1586290
1644	53958	1586123
1645	53988	1585994
1646	54016	1585815
1647	54045	1585673
1648	54081	1585753
1649	54115	1585738
1650	54147	1585686
1651	54176	1585559
1652	54205	1585398
1653	54232	1585197
1654	54261	1585045
1655	54291	1584932
1656	54324	1584929
1657	54356	1584857
1658	54394	1584973
1659	54431	1585066
1660	54463	1585014
1661	54496	1584981
1662	54531	1585012
1663	54572	1585216
1664	54608	1585281
1665	54640	1585235
1666	54672	1585162
1667	54702	1585047
1668	54731	1584919
1669	54767	1584965
1670	54805	1585098
1671	54835	1584978
1672	54863	1584804
1673	54894	1584727
1674	55015	1587242
1675	55050	1587272
1676	55086	1587314
1677	55119	1587294
1678	55147	1587128
1679	55175	1586953
1680	55202	1586750
1681	55236	1586748
1682	55268	1586698
1683	55298	1586589
1684	55327	1586451
1685	55353	1586206
1686	55380	1586004
1687	55408	1585831
1688	55439	1585748
1689	55472	1585716
1690	55507	1585764
1691	55542	1585795
1692	55573	1585713
1693	55605	1585651
1694	55636	1585569
1695	55667	1585486
1696	55703	1585535
1697	55737	1585529
1698	55777	1585710
1699	55812	1585728
1700	55844	1585674
1701	55876	1585618
1702	55907	1585528
1703	55942	1585549
1704	55977	1585592
1705	56011	1585580
1706	56128	1587952
1707	56166	1588051
1708	56201	1588080
1709	56230	1587923
1710	56257	1587750
1711	56287	1587609
1712	56315	1587438
1713	56343	1587273
1714	56377	1587267
1715	56405	1587113
1716	56439	1587124
1717	56468	1586972
1718	56496	1586794
1719	56525	1586662
1720	56555	1586546
1721	56588	1586503
1722	56619	1586417
1723	56656	1586522
1724	56687	1586438
1725	56719	1586375
1726	56754	1586392
1727	56789	1586430
1728	56823	1586421
1729	56859	1586472
1730	56893	1586490
1731	56928	1586517
1732	56960	1586436
1733	56988	1586287
1734	57022	1586281
1735	57052	1586168
1736	57088	1586218
1737	57121	1586181
1738	57151	1586064
1739	57270	1588432
1740	57310	1588591
1741	57344	1588581
1742	57370	1588365
1743	57398	1588201
1744	57427	1588066
1745	57456	1587925
1746	57496	1588094
1747	57534	1588189
1748	57562	1588023
1749	57592	1587899
1750	57619	1587715
1751	57647	1587539
1752	57674	1587360
1753	57708	1587343
1754	57746	1587451
1755	57779	1587427
1756	57811	1587374
1757	57846	1587387
1758	57877	1587302
1759	57908	1587216
1760	57944	1587269
1761	57976	1587210
1762	58007	1587135
1763	58042	1587139
1764	58072	1587051
1765	58104	1586993
1766	58138	1586968
1767	58173	1587003
1768	58202	1586868
1769	58232	1586753
1770	58262	1586629
1771	58393	1589272
1772	58431	1589377
1773	58463	1589322
1774	58490	1589140
1775	58518	1588972
1776	58546	1588788
1777	58573	1588608
1778	58606	1588568
1779	58639	1588531
1780	58671	1588472
1781	58699	1588311
1782	58728	1588174
1783	58757	1588038
1784	58785	1587868
1785	58817	1587817
1786	58848	1587729
1787	58883	1587758
1788	58917	1587738
1789	58948	1587670
1790	58982	1587647
1791	59014	1587584
1792	59046	1587544
1793	59088	1587748
1794	59118	1587626
1795	59154	1587685
1796	59185	1587606
1797	59217	1587550
1798	59249	1587471
1799	59292	1587732
1800	59332	1587871
1801	59364	1587830
1802	59488	1590207
1803	59519	1590125
1804	59551	1590080
1805	59583	1590027
1806	59614	1589916
1807	59641	1589746
1808	59673	1589663
1809	59710	1589750
1810	59743	1589717
1811	59778	1589730
1812	59807	1589596
1813	59834	1589409
1814	59864	1589289
1815	59891	1589113
1816	59920	1588952
1817	59956	1589000
1818	60001	1589308
1819	60035	1589295
1820	60071	1589328
1821	60104	1589308
1822	60138	1589295
1823	60171	1589275
1824	60203	1589197
1825	60238	1589234
1826	60274	1589261
1827	60307	1589253
1828	60340	1589207
1829	60371	1589118
1830	60407	1589175
1831	60440	1589146
1832	60479	1589252
1833	60604	1591645
1834	60635	1591562
1835	60667	1591506
1836	60695	1591339
1837	60731	1591379
1838	60765	1591371
1839	60794	1591232
1840	60828	1591233
1841	60860	1591155
1842	60893	1591125
1843	60921	1590973
1844	60951	1590857
1845	60980	1590706
1846	61007	1590525
1847	61044	1590581
1848	61082	1590686
1849	61115	1590643
1850	61147	1590602
1851	61182	1590621
1852	61216	1590607
1853	61252	1590638
1854	61289	1590727
1855	61323	1590716
1856	61354	1590635
1857	61384	1590525
1858	61414	1590394
1859	61446	1590343
1860	61484	1590449
1861	61522	1590527
1862	61555	1590490
1863	61585	1590385
1864	61613	1590218
1865	61738	1592566
1866	61786	1592904
1867	61820	1592903
1868	61850	1592801
1869	61878	1592624
1870	61905	1592437
1871	61934	1592306
1872	61969	1592315
1873	62002	1592272
1874	62034	1592218
1875	62064	1592116
1876	62091	1591915
1877	62120	1591768
1878	62148	1591625
1879	62177	1591469
1880	62209	1591428
1881	62242	1591392
1882	62276	1591376
1883	62307	1591286
1884	62341	1591281
1885	62379	1591363
1886	62415	1591404
1887	62454	1591520
1888	62488	1591511
1889	62524	1591561
1890	62553	1591435
1891	62583	1591319
1892	62619	1591349
1893	62651	1591305
1894	62687	1591341
1895	62717	1591237
1896	62750	1591188
1897	62888	1593813
1898	62926	1593897
1899	62956	1593782
1900	62984	1593626
1901	63012	1593455
1902	63038	1593252
1903	63068	1593138
1904	63099	1593056
1905	63132	1593013
1906	63166	1593013
1907	63196	1592887
1908	63226	1592790
1909	63254	1592629
1910	63284	1592507
1911	63316	1592448
1912	63346	1592342
1913	63382	1592371
1914	63416	1592376
1915	63449	1592328
1916	63484	1592335
1917	63519	1592368
1918	63554	1592363
1919	63586	1592306
1920	63683	1593875
1921	63771	1595209
1922	63807	1595264
1923	63853	1595531
1924	63890	1595610
1925	63943	1596060
1926	64028	1597319
1927	64061	1597290
1928	64088	1597086
1929	64114	1596893
1930	64144	1596759
1931	64172	1596597
1932	64201	1596468
1933	64230	1596333
1934	64265	1596350
1935	64295	1596232
1936	64329	1596223
1937	64357	1596056
1938	64386	1595910
1939	64416	1595803
1940	64445	1595656
1941	64476	1595572
1942	64507	1595498
1943	64538	1595410
1944	64571	1595375
1945	64605	1595356
1946	64638	1595323
1947	64673	1595320
1948	64704	1595232
1949	64738	1595228
1950	64773	1595227
1951	64805	1595178
1952	64838	1595126
1953	64870	1595078
1954	64908	1595162
1955	64939	1595077
1956	64973	1595054
1957	65004	1594958
1958	65034	1594867
1959	65300	1600521
1960	65330	1600416
1961	65355	1600186
1962	65381	1599954
1963	65407	1599741
1964	65432	1599527
1965	65460	1599343
1966	65485	1599127
1967	65517	1599059
1968	65550	1599003
1969	65580	1598897
1970	65607	1598722
1971	65634	1598521
1972	65660	1598318
1973	65688	1598154
1974	65716	1597986
1975	65751	1598012
1976	65789	1598094
1977	65821	1598013
1978	65850	1597892
1979	65886	1597904
1980	65919	1597863
1981	65947	1597714
1982	65980	1597663
1983	66016	1597697
1984	66045	1597567
1985	66082	1597622
1986	66111	1597497
1987	66140	1597364
1988	66171	1597261
1989	66209	1597340
1990	66245	1597375
1991	66281	1597421
1992	66415	1599812
1993	66447	1599733
1994	66479	1599672
1995	66515	1599715
1996	66547	1599632
1997	66580	1599601
1998	66607	1599418
1999	66640	1599367
2000	66674	1599353
2001	66707	1599313
2002	66737	1599208
2003	66766	1599055
2004	66796	1598951
2005	66827	1598860
2006	66873	1599126
2007	66906	1599094
2008	66946	1599209
2009	66978	1599157
2010	67008	1599038
2011	67041	1599007
2012	67074	1598969
2013	67107	1598915
2014	67146	1599019
2015	67179	1598970
2016	67215	1599002
2017	67247	1598942
2018	67276	1598807
2019	67316	1598926
2020	67348	1598870
2021	67384	1598898
2022	67416	1598845
2023	67559	1601411
2024	67595	1601418
2025	67628	1601396
2026	67656	1601235
2027	67683	1601051
2028	67710	1600852
2029	67736	1600651
2030	67771	1600650
2031	67805	1600637
2032	67835	1600534
2033	67863	1600367
2034	67892	1600237
2035	67923	1600146
2036	67952	1599998
2037	67981	1599855
2038	68014	1599816
2039	68053	1599930
2040	68085	1599869
2041	68121	1599884
2042	68151	1599766
2043	68182	1599682
2044	68216	1599675
2045	68247	1599583
2046	68286	1599687
2047	68321	1599684
2048	68357	1599706
2049	68388	1599624
2050	68417	1599491
2051	68454	1599539
2052	68490	1599557
2053	68521	1599481
2054	68552	1599388
2055	68687	1601721
2056	68720	1601693
2057	68753	1601633
2058	68781	1601479
2059	68809	1601328
2060	68837	1601160
2061	68866	1601018
2062	68894	1600875
2063	68927	1600829
2064	68958	1600741
2065	68993	1600751
2066	69022	1600603
2067	69050	1600453
2068	69079	1600306
2069	69107	1600145
2070	69137	1600045
2071	69171	1600027
2072	69199	1599862
2073	69237	1599940
2074	69272	1599944
2075	69303	1599862
2076	69335	1599799
2077	69368	1599742
2078	69401	1599709
2079	69434	1599672
2080	69470	1599695
2081	69506	1599720
2082	69542	1599739
2083	69572	1599636
2084	69608	1599664
2085	69640	1599592
2086	69673	1599546
2087	69702	1599418
2088	69836	1601686
2089	69874	1601764
2090	69912	1601832
2091	69940	1601673
2092	69967	1601496
2093	69992	1601265
2094	70022	1601157
2095	70056	1601132
2096	70090	1601110
2097	70123	1601075
2098	70150	1600905
2099	70178	1600738
2100	70207	1600594
2101	70236	1600463
2102	70273	1600524
2103	70311	1600592
2104	70344	1600556
2105	70377	1600513
2106	70411	1600479
2107	70444	1600429
2108	70475	1600356
2109	70509	1600328
2110	70542	1600287
2111	70576	1600278
2112	70611	1600276
2113	70647	1600305
2114	70676	1600167
2115	70708	1600096
2116	70742	1600070
2117	70777	1600078
2118	70809	1600021
2119	70840	1599923
2120	70981	1602320
2121	71016	1602330
2122	71046	1602213
2123	71073	1602037
2124	71101	1601873
2125	71129	1601723
2126	71155	1601507
2127	71183	1601350
2128	71217	1601340
2129	71252	1601331
2130	71282	1601225
2131	71310	1601070
2132	71339	1600947
2133	71369	1600821
2134	71398	1600701
2135	71433	1600693
2136	71470	1600742
2137	71501	1600660
2138	71535	1600636
2139	71566	1600539
2140	71596	1600426
2141	71628	1600379
2142	71658	1600255
2143	71702	1600455
2144	71737	1600466
2145	71771	1600442
2146	71801	1600338
2147	71833	1600277
2148	71870	1600313
2149	71903	1600261
2150	71937	1600252
2151	71965	1600087
2152	71997	1600022
2153	72143	1602488
2154	72175	1602433
2155	72204	1602286
2156	72231	1602122
2157	72260	1601982
2158	72289	1601860
2159	72317	1601688
2160	72342	1601475
2161	72379	1601516
2162	72415	1601553
2163	72445	1601433
2164	72473	1601282
2165	72502	1601144
2166	72529	1600970
2167	72558	1600839
2168	72594	1600858
2169	72627	1600822
2170	72662	1600807
2171	72693	1600732
2172	72722	1600606
2173	72752	1600486
2174	72792	1600590
2175	72827	1600592
2176	72866	1600682
2177	72903	1600724
2178	72932	1600602
2179	72963	1600500
2180	72992	1600388
2181	73029	1600431
2182	73062	1600384
2183	73099	1600415
2184	73127	1600279
2185	73201	1601121
2186	73272	1601900
2187	73303	1601832
2188	73338	1601812
2189	73365	1601655
2190	73392	1601472
2191	73419	1601304
2192	73444	1601083
2193	73471	1600894
2194	73505	1600886
2195	73537	1600820
2196	73568	1600731
2197	73597	1600588
2198	73626	1600453
2199	73655	1600332
2200	73684	1600199
2201	73710	1600017
2202	73748	1600072
2203	73783	1600063
2204	73816	1600022
2205	73847	1599938
2206	73879	1599884
2207	73911	1599799
2208	73942	1599725
2209	73973	1599644
2210	74013	1599742
2211	74053	1599853
2212	74085	1599795
2213	74115	1599685
2214	74146	1599582
2215	74183	1599622
2216	74216	1599594
2217	74248	1599519
2218	74400	1602042
2219	74436	1602063
2220	74467	1601983
2221	74495	1601816
2222	74522	1601646
2223	74548	1601455
2224	74575	1601283
2225	74610	1601270
2226	74644	1601243
2227	74675	1601176
2228	74705	1601060
2229	74734	1600936
2230	74766	1600852
2231	74794	1600717
2232	74828	1600682
2233	74869	1600823
2234	74902	1600764
2235	74933	1600685
2236	74963	1600567
2237	74997	1600554
2238	75030	1600507
2239	75067	1600540
2240	75103	1600556
2241	75139	1600574
2242	75167	1600439
2243	75196	1600308
2244	75230	1600271
2245	75266	1600310
2246	75305	1600388
2247	75336	1600288
2248	75366	1600188
2249	75396	1600091
2250	75490	1601329
2251	75554	1601947
2252	75592	1602005
2253	75620	1601851
2254	75650	1601747
2255	75677	1601572
2256	75706	1601451
2257	75737	1601361
2258	75771	1601325
2259	75803	1601274
2260	75831	1601110
2261	75860	1600991
2262	75891	1600892
2263	75918	1600718
2264	75950	1600671
2265	75981	1600566
2266	76021	1600678
2267	76053	1600616
2268	76088	1600616
2269	76122	1600576
2270	76155	1600543
2271	76188	1600504
2272	76221	1600448
2273	76257	1600470
2274	76290	1600423
2275	76324	1600409
2276	76358	1600371
2277	76388	1600277
2278	76422	1600254
2279	76457	1600238
2280	76490	1600196
2281	76519	1600069
2282	76550	1599981
2283	76585	1599978
2284	76739	1602464
2285	76768	1602324
2286	76798	1602222
2287	76830	1602165
2288	76860	1602046
2289	76894	1602025
2290	76922	1601875
2291	76951	1601738
2292	76979	1601602
2293	77008	1601466
2294	77045	1601507
2295	77075	1601407
2296	77110	1601390
2297	77141	1601298
2298	77169	1601158
2299	77197	1601008
2300	77230	1600973
2301	77264	1600944
2302	77298	1600910
2303	77329	1600820
2304	77360	1600746
2305	77390	1600638
2306	77428	1600690
2307	77465	1600726
2308	77503	1600778
2309	77539	1600805
2310	77577	1600862
2311	77607	1600765
2312	77638	1600675
2313	77667	1600532
2314	77696	1600422
2315	77730	1600398
2316	77921	1603600
2317	78020	1604908
2318	78051	1604822
2319	78079	1604677
2320	78104	1604462
2321	78131	1604278
2322	78156	1604080
2323	78184	1603919
2324	78209	1603705
2325	78239	1603616
2326	78276	1603644
2327	78307	1603560
2328	78333	1603363
2329	78362	1603226
2330	78388	1603050
2331	78417	1602922
2332	78446	1602790
2333	78480	1602757
2334	78519	1602847
2335	78551	1602763
2336	78582	1602693
2337	78615	1602634
2338	78646	1602557
2339	78678	1602476
2340	78710	1602428
2341	78743	1602375
2342	78779	1602393
2343	78810	1602308
2344	78841	1602216
2345	78877	1602226
2346	78913	1602244
2347	78944	1602163
2348	78974	1602052
2349	79006	1601982
2350	79077	1602704
2351	79155	1603567
2352	79189	1603555
2353	79222	1603497
2354	79252	1603386
2355	79280	1603246
2356	79312	1603183
2357	79350	1603236
2358	79383	1603192
2359	79411	1603042
2360	79439	1602895
2361	79468	1602753
2362	79496	1602622
2363	79533	1602639
2364	79566	1602593
2365	79597	1602519
2366	79628	1602417
2367	79658	1602322
2368	79692	1602292
2369	79727	1602290
2370	79762	1602286
2371	79800	1602333
2372	79837	1602366
2373	79872	1602353
2374	79906	1602337
2375	79939	1602290
2376	79973	1602256
2377	80004	1602177
2378	80039	1602176
2379	80069	1602071
2380	80099	1601950
2381	80131	1601884
2382	80265	1603870
2383	80300	1603853
2384	80334	1603818
2385	80362	1603678
2386	80390	1603538
2387	80417	1603370
2388	80445	1603217
2389	80470	1603017
2390	80502	1602937
2391	80537	1602935
2392	80568	1602856
2393	80596	1602706
2394	80626	1602607
2395	80655	1602470
2396	80683	1602318
2397	80722	1602403
2398	80764	1602527
2399	80798	1602503
2400	80829	1602417
2401	80861	1602349
2402	80892	1602258
2403	80930	1602314
2404	80964	1602296
2405	81001	1602319
2406	81035	1602291
2407	81064	1602175
2408	81094	1602064
2409	81124	1601965
2410	81164	1602052
2411	81202	1602095
2412	81234	1602032
2413	81262	1601886
2414	81291	1601768
2415	81446	1604121
2416	81477	1604034
2417	81514	1604056
2418	81540	1603882
2419	81568	1603723
2420	81595	1603561
2421	81621	1603388
2422	81658	1603410
2423	81696	1603454
2424	81726	1603350
2425	81756	1603240
2426	81784	1603109
2427	81812	1602960
2428	81841	1602834
2429	81877	1602853
2430	81916	1602906
2431	81946	1602813
2432	81977	1602714
2433	82007	1602613
2434	82041	1602593
2435	82072	1602493
2436	82104	1602445
2437	82139	1602421
2438	82292	1604712
2439	82331	1604792
2440	82371	1604874
2441	82411	1604974
2442	82485	1605719
2443	82561	1606511
2444	82595	1606472
2445	82624	1606348
2446	82651	1606178
2447	82680	1606061
