iter	RMSE
36936	0.6564787772
36937	0.6564777642
36938	0.656476949
36939	0.6564758939
36940	0.6564752238
36941	0.6564742412
36942	0.6564736349
36943	0.6564726506
36944	0.6564715079
36945	0.6564703569
36946	0.6564691572
36947	0.6564682169
36948	0.6564673492
36949	0.656465823
36950	0.6564645632
36951	0.6564629171
36952	0.6564620588
36953	0.6564612246
36954	0.656460337
36955	0.6564596576
36956	0.6564584763
36957	0.6564579006
36958	0.656456926
36959	0.6564558208
36960	0.6564545626
36961	0.6564534509
36962	0.6564526017
36963	0.6564510647
36964	0.656450108
36965	0.6564487731
36966	0.6564475096
36967	0.6564465809
36968	0.6564461258
36969	0.6564449305
36970	0.6564439372
36971	0.656442589
36972	0.6564421358
36973	0.6564410541
36974	0.6564398095
36975	0.6564387794
36976	0.6564380046
36977	0.6564373135
36978	0.6564367016
36979	0.6564351251
36980	0.6564335312
36981	0.6564322239
36982	0.6564309609
36983	0.6564299252
36984	0.6564290712
36985	0.6564280157
36986	0.6564274612
36987	0.6564265026
36988	0.6564252704
36989	0.6564244782
36990	0.6564232967
36991	0.6564226045
36992	0.6564217506
36993	0.6564207431
36994	0.6564195777
36995	0.6564183469
36996	0.6564175736
36997	0.6564165317
36998	0.6564155077
36999	0.6564147549
37000	0.6564135414
37001	0.6564125857
37002	0.6564114411
37003	0.6564107111
37004	0.6564098798
37005	0.6564089261
37006	0.6564078865
37007	0.6564069242
37008	0.6564061592
37009	0.656405189
37010	0.6564042551
37011	0.6564035197
37012	0.6564024794
37013	0.6564017564
37014	0.656401066
37015	0.6563999768
37016	0.6563984994
37017	0.6563977204
37018	0.6563965432
37019	0.656395289
37020	0.6563943916
37021	0.6563928631
37022	0.6563919244
37023	0.6563910359
37024	0.6563904588
37025	0.6563894047
37026	0.6563885342
37027	0.6563873702
37028	0.6563863618
37029	0.6563856958
37030	0.6563847828
37031	0.6563836525
37032	0.656382224
37033	0.6563809962
37034	0.656380298
37035	0.6563794678
37036	0.6563785128
37037	0.656377315
37038	0.6563759674
37039	0.6563750839
37040	0.6563740157
37041	0.6563730908
37042	0.656372549
37043	0.6563715511
37044	0.6563704092
37045	0.6563699824
37046	0.6563691016
37047	0.6563677928
37048	0.6563666339
37049	0.656365657
37050	0.6563642876
37051	0.6563630222
37052	0.6563618283
37053	0.6563610919
37054	0.6563601423
37055	0.6563591349
37056	0.6563582258
37057	0.6563573678
37058	0.6563566054
37059	0.6563556253
37060	0.6563548615
37061	0.6563540259
37062	0.6563529688
37063	0.6563516179
37064	0.656350892
37065	0.6563501415
37066	0.6563491523
37067	0.6563482631
37068	0.6563475004
37069	0.6563464284
37070	0.6563453423
37071	0.6563442738
37072	0.6563435894
37073	0.6563428657
37074	0.6563415663
37075	0.6563403585
37076	0.6563390825
37077	0.6563378666
37078	0.6563368583
37079	0.6563359625
37080	0.6563352474
37081	0.6563342912
37082	0.6563332463
37083	0.656332441
37084	0.65633156
37085	0.6563304133
37086	0.6563297346
37087	0.6563285603
37088	0.6563273368
37089	0.6563262078
37090	0.6563253838
37091	0.6563246487
37092	0.656323551
37093	0.6563228884
37094	0.6563219295
37095	0.656321171
37096	0.6563198635
37097	0.6563187172
37098	0.6563177176
37099	0.6563165728
37100	0.6563154101
37101	0.6563143597
37102	0.6563137653
37103	0.6563120093
37104	0.6563108595
37105	0.6563091587
37106	0.6563080981
37107	0.6563073178
37108	0.6563065142
37109	0.6563057579
37110	0.6563048731
37111	0.6563038394
37112	0.656302851
37113	0.6563018712
37114	0.6563008492
37115	0.6562999321
37116	0.6562986861
37117	0.656297954
37118	0.656296745
37119	0.6562954793
37120	0.6562944421
37121	0.6562934749
37122	0.6562927328
37123	0.6562916523
37124	0.6562908747
37125	0.6562898893
37126	0.656289191
37127	0.6562882558
37128	0.6562872331
37129	0.6562859698
37130	0.6562844767
37131	0.6562830091
37132	0.6562820513
37133	0.6562807781
37134	0.6562796445
37135	0.6562783846
37136	0.6562773845
37137	0.6562762161
37138	0.6562751815
37139	0.6562742265
37140	0.6562737415
37141	0.6562726487
37142	0.6562719527
37143	0.6562706936
37144	0.6562698973
37145	0.6562687192
37146	0.6562675155
37147	0.6562664217
37148	0.656265555
37149	0.6562644809
37150	0.6562639912
37151	0.6562627106
37152	0.6562615815
37153	0.6562607773
37154	0.6562595558
37155	0.6562585395
37156	0.6562574662
37157	0.6562564754
37158	0.6562550956
37159	0.6562543799
37160	0.6562534999
37161	0.6562525732
37162	0.6562515858
37163	0.6562508442
37164	0.6562494309
37165	0.6562484781
37166	0.6562479652
37167	0.6562468166
37168	0.6562461008
37169	0.6562447398
37170	0.6562437987
37171	0.6562428222
37172	0.6562421223
37173	0.6562413094
37174	0.6562400809
37175	0.6562387424
37176	0.6562377572
37177	0.6562365914
37178	0.6562360071
37179	0.6562350413
37180	0.656234038
37181	0.6562331677
37182	0.6562326543
37183	0.6562315832
37184	0.6562307163
37185	0.6562297748
37186	0.6562292316
37187	0.656228184
37188	0.6562273301
37189	0.6562260251
37190	0.6562248096
37191	0.6562238101
37192	0.6562228764
37193	0.6562217267
37194	0.6562203237
37195	0.6562192545
37196	0.6562184127
37197	0.656217432
37198	0.6562163947
37199	0.6562156444
37200	0.6562149302
37201	0.6562140654
37202	0.6562131355
37203	0.6562120929
37204	0.656210983
37205	0.6562098681
37206	0.6562084745
37207	0.6562075737
37208	0.6562065434
37209	0.6562057005
37210	0.6562050093
37211	0.6562039674
37212	0.6562031547
37213	0.6562017624
37214	0.6562006744
37215	0.6561997065
37216	0.656198265
37217	0.6561973792
37218	0.6561968145
37219	0.6561959222
37220	0.6561949147
37221	0.65619365
37222	0.6561924852
37223	0.6561917703
37224	0.6561909432
37225	0.6561901772
37226	0.6561890031
37227	0.6561880886
37228	0.6561870927
37229	0.6561857522
37230	0.6561844384
37231	0.6561836656
37232	0.6561823913
37233	0.6561811062
37234	0.6561801193
37235	0.656179364
37236	0.6561785434
37237	0.6561777416
37238	0.6561769433
37239	0.6561763021
37240	0.6561753983
37241	0.6561748258
37242	0.6561738978
37243	0.65617298
37244	0.6561720651
37245	0.656171208
37246	0.6561699008
37247	0.6561688215
37248	0.6561679205
37249	0.6561671849
37250	0.6561658681
37251	0.656164981
37252	0.6561639103
37253	0.6561627071
37254	0.6561617759
37255	0.6561609513
37256	0.6561596874
37257	0.6561587494
37258	0.6561575026
37259	0.6561564962
37260	0.6561556532
37261	0.6561545551
37262	0.6561529751
37263	0.6561517833
37264	0.6561509768
37265	0.6561501767
37266	0.6561492716
37267	0.6561485042
37268	0.6561474424
37269	0.65614666
37270	0.6561456344
37271	0.6561440497
37272	0.6561426051
37273	0.6561413647
37274	0.6561402448
37275	0.656139445
37276	0.6561379496
37277	0.6561369022
37278	0.656135581
37279	0.656134902
37280	0.6561337515
37281	0.6561327936
37282	0.6561317531
37283	0.6561309697
37284	0.656130144
37285	0.6561295486
37286	0.6561289182
37287	0.6561276061
37288	0.6561264459
37289	0.6561252332
37290	0.6561241157
37291	0.6561230427
37292	0.6561217919
37293	0.6561209117
37294	0.6561199664
37295	0.656118998
37296	0.656117796
37297	0.6561169742
37298	0.6561161398
37299	0.6561153628
37300	0.656113904
37301	0.6561129025
37302	0.6561117489
37303	0.6561109922
37304	0.6561100452
37305	0.6561091203
37306	0.6561080257
37307	0.6561070777
37308	0.6561062151
37309	0.6561051577
37310	0.6561040821
37311	0.6561029692
37312	0.656101819
37313	0.6561009449
37314	0.6560998053
37315	0.656098852
37316	0.656097677
37317	0.6560967237
37318	0.6560952864
37319	0.6560941944
37320	0.6560932642
37321	0.6560924422
37322	0.6560913589
37323	0.6560903238
37324	0.6560890782
37325	0.6560879727
37326	0.6560868784
37327	0.6560862897
37328	0.656085344
37329	0.6560844657
37330	0.6560831052
37331	0.6560820654
37332	0.6560810881
37333	0.6560803151
37334	0.6560790149
37335	0.6560777677
37336	0.6560765999
37337	0.6560753572
37338	0.6560745361
37339	0.6560737593
37340	0.6560729663
37341	0.6560719333
37342	0.6560705989
37343	0.6560693183
37344	0.6560680208
37345	0.6560670929
37346	0.6560661541
37347	0.6560649396
37348	0.6560641894
37349	0.6560632276
37350	0.6560620623
37351	0.6560606535
37352	0.6560594602
37353	0.6560582381
37354	0.6560570041
37355	0.6560561206
37356	0.6560552059
37357	0.6560542615
37358	0.6560530854
37359	0.6560517105
37360	0.6560508305
37361	0.6560497628
37362	0.6560489667
37363	0.656048095
37364	0.6560471198
37365	0.6560458117
37366	0.6560449377
37367	0.6560439946
37368	0.6560426579
37369	0.6560417424
37370	0.6560405623
37371	0.6560396745
37372	0.6560384056
37373	0.6560370042
37374	0.6560362032
37375	0.6560353006
37376	0.6560345668
37377	0.6560340276
37378	0.6560328495
37379	0.656031656
37380	0.6560308324
37381	0.6560300299
37382	0.6560291409
37383	0.6560280088
37384	0.6560267826
37385	0.6560257937
37386	0.656024519
37387	0.6560235987
37388	0.6560227515
37389	0.656021516
37390	0.6560209956
37391	0.6560198802
37392	0.6560188871
37393	0.6560181247
37394	0.6560169971
37395	0.6560161251
37396	0.6560152875
37397	0.6560142816
37398	0.6560131393
37399	0.6560121977
37400	0.6560110626
37401	0.6560104746
37402	0.6560097383
37403	0.6560089378
37404	0.6560073911
37405	0.6560068292
37406	0.6560060661
37407	0.6560052005
37408	0.6560040036
37409	0.6560028834
37410	0.6560017097
37411	0.6560009276
37412	0.6560004174
37413	0.6559997673
37414	0.6559984613
37415	0.6559975644
37416	0.6559965284
37417	0.6559956545
37418	0.6559948899
37419	0.655993251
37420	0.655992372
37421	0.6559914106
37422	0.6559903123
37423	0.655989291
37424	0.655988011
37425	0.6559870759
37426	0.6559862857
37427	0.6559857664
37428	0.6559843384
37429	0.6559834712
37430	0.6559826552
37431	0.655981886
37432	0.6559808993
37433	0.6559798682
37434	0.6559787464
37435	0.6559774144
37436	0.6559761556
37437	0.6559754359
37438	0.6559743428
37439	0.6559735097
37440	0.6559728692
37441	0.6559718042
37442	0.6559708963
37443	0.6559692778
37444	0.6559682028
37445	0.6559667078
37446	0.6559660421
37447	0.6559655182
37448	0.6559642847
37449	0.6559634814
37450	0.6559621877
37451	0.6559611928
37452	0.6559602052
37453	0.6559588995
37454	0.6559575427
37455	0.6559568494
37456	0.6559558458
37457	0.6559552825
37458	0.6559546064
37459	0.6559534951
37460	0.65595255
37461	0.6559517071
37462	0.6559508104
37463	0.6559491922
37464	0.6559481777
37465	0.6559473036
37466	0.6559466335
37467	0.6559454827
37468	0.6559446161
37469	0.6559437561
37470	0.6559426826
37471	0.6559417278
37472	0.6559405369
37473	0.6559396165
37474	0.6559387753
37475	0.6559372963
37476	0.6559363409
37477	0.6559353449
37478	0.6559340473
37479	0.6559331945
37480	0.6559323216
37481	0.6559313696
37482	0.6559301163
37483	0.6559289281
37484	0.6559277312
37485	0.6559272225
37486	0.6559258459
37487	0.6559248484
37488	0.6559240982
37489	0.6559233113
37490	0.6559221548
37491	0.6559212449
37492	0.655920279
37493	0.6559192329
37494	0.6559179762
37495	0.6559170505
37496	0.6559164261
37497	0.6559155027
37498	0.6559140334
37499	0.65591337
37500	0.6559122956
37501	0.6559111326
37502	0.6559104633
37503	0.6559096946
37504	0.6559087051
37505	0.6559076574
37506	0.655906694
37507	0.6559057222
37508	0.6559044077
37509	0.6559033015
37510	0.6559021223
37511	0.6559009285
37512	0.6559001822
37513	0.6558990398
37514	0.6558978713
37515	0.6558968625
37516	0.6558958672
37517	0.6558946372
37518	0.6558933422
37519	0.6558918907
37520	0.6558905482
37521	0.6558897876
37522	0.6558884742
37523	0.6558872919
37524	0.6558866628
37525	0.6558859552
37526	0.6558848733
37527	0.6558837993
37528	0.6558824474
37529	0.6558814959
37530	0.6558805119
37531	0.6558792889
37532	0.6558780446
37533	0.6558771699
37534	0.655876091
37535	0.6558752319
37536	0.6558743305
37537	0.6558728267
37538	0.6558715667
37539	0.6558707696
37540	0.6558697352
37541	0.6558686778
37542	0.6558675812
37543	0.6558663898
37544	0.6558654368
37545	0.655864578
37546	0.6558638621
37547	0.6558626925
37548	0.655861734
37549	0.6558607307
37550	0.65585974
37551	0.6558587058
37552	0.6558577171
37553	0.6558566423
37554	0.655855975
37555	0.6558548976
37556	0.6558541296
37557	0.6558533729
37558	0.6558521983
37559	0.6558515226
37560	0.6558504353
37561	0.6558488657
37562	0.6558477921
37563	0.6558464958
37564	0.6558454148
37565	0.6558442904
37566	0.655843203
37567	0.655842354
37568	0.6558415157
37569	0.6558402914
37570	0.6558394034
37571	0.6558383942
37572	0.6558375038
37573	0.655836446
37574	0.6558355051
37575	0.6558349241
37576	0.6558339315
37577	0.655833195
37578	0.655832177
37579	0.6558309356
37580	0.6558300166
37581	0.6558293276
37582	0.6558281727
37583	0.6558273686
37584	0.655826655
37585	0.6558255303
37586	0.6558247065
37587	0.6558238435
37588	0.6558230627
37589	0.6558221925
37590	0.6558210723
37591	0.6558199644
37592	0.6558184442
37593	0.6558173097
37594	0.6558163653
37595	0.6558152823
37596	0.6558142979
37597	0.6558133279
37598	0.6558121935
37599	0.655811242
37600	0.6558101773
37601	0.6558092047
37602	0.6558082033
37603	0.6558074529
37604	0.6558059358
37605	0.6558052443
37606	0.6558039849
37607	0.6558031189
37608	0.6558016518
37609	0.6558005447
37610	0.6557991038
37611	0.6557978681
37612	0.6557965949
37613	0.6557957661
37614	0.6557946308
37615	0.6557937506
37616	0.6557926595
37617	0.6557916632
37618	0.6557907017
37619	0.6557895315
37620	0.6557882809
37621	0.6557870897
37622	0.655786258
37623	0.6557854868
37624	0.6557844512
37625	0.6557836164
37626	0.6557828459
37627	0.6557817697
37628	0.655780458
37629	0.6557796427
37630	0.6557784575
37631	0.655777181
37632	0.6557761445
37633	0.6557752994
37634	0.6557740978
37635	0.6557733459
37636	0.655772655
37637	0.6557716265
37638	0.6557703813
37639	0.6557691596
37640	0.6557684076
37641	0.6557673017
37642	0.6557661105
37643	0.6557648088
37644	0.6557641217
37645	0.6557632007
37646	0.6557623303
37647	0.6557612404
37648	0.6557604034
37649	0.6557591286
37650	0.6557580724
37651	0.6557568069
37652	0.6557559298
37653	0.6557550661
37654	0.6557542797
37655	0.6557532861
37656	0.6557524214
37657	0.6557512982
37658	0.6557505471
37659	0.6557493895
37660	0.6557484461
37661	0.6557471791
37662	0.6557461812
37663	0.6557453092
37664	0.655744583
37665	0.6557438091
37666	0.6557426607
37667	0.6557418655
37668	0.6557406753
37669	0.655739772
37670	0.655738781
37671	0.6557376088
37672	0.6557360745
37673	0.6557349575
37674	0.6557334263
37675	0.6557326634
37676	0.6557316981
37677	0.6557310184
37678	0.6557300064
37679	0.6557290069
37680	0.6557283285
37681	0.6557272038
37682	0.6557258963
37683	0.655724846
37684	0.6557242129
37685	0.6557231213
37686	0.6557222067
37687	0.6557208959
37688	0.6557197615
37689	0.6557188832
37690	0.6557173822
37691	0.65571631
37692	0.655715567
37693	0.6557144939
37694	0.6557134755
37695	0.6557123115
37696	0.6557113183
37697	0.6557105843
37698	0.6557095981
37699	0.65570818
37700	0.6557072972
37701	0.6557064637
37702	0.6557053308
37703	0.6557041317
37704	0.6557031904
37705	0.6557020307
37706	0.6557007514
37707	0.655699637
37708	0.6556985624
37709	0.6556974973
37710	0.6556964444
37711	0.6556956639
37712	0.6556946822
37713	0.6556938436
37714	0.6556926006
37715	0.6556916908
37716	0.6556907556
37717	0.655689668
37718	0.6556886622
37719	0.6556872625
37720	0.6556860859
37721	0.6556852183
37722	0.6556840126
37723	0.6556832499
37724	0.6556821793
37725	0.6556810687
37726	0.6556798546
37727	0.6556787057
37728	0.6556775466
37729	0.6556763061
37730	0.655674897
37731	0.655673994
37732	0.6556732028
37733	0.6556722045
37734	0.6556708976
37735	0.6556700794
37736	0.6556693397
37737	0.6556684577
37738	0.6556673124
37739	0.6556665596
37740	0.6556654112
37741	0.6556646008
37742	0.6556633049
37743	0.6556625399
37744	0.6556618092
37745	0.6556606461
37746	0.65566
37747	0.6556589567
37748	0.6556580156
37749	0.6556571359
37750	0.6556558368
37751	0.6556549435
37752	0.6556540554
37753	0.6556530438
37754	0.6556524485
37755	0.655651787
37756	0.6556506454
37757	0.6556495867
37758	0.6556488023
37759	0.6556478739
37760	0.6556463361
37761	0.6556453974
37762	0.655644329
37763	0.6556433856
37764	0.6556425584
37765	0.6556415479
37766	0.6556405342
37767	0.655639792
37768	0.6556389232
37769	0.6556378558
37770	0.6556366547
37771	0.6556357521
37772	0.6556350523
37773	0.6556336759
37774	0.6556326299
37775	0.6556316553
37776	0.6556304318
37777	0.655629675
37778	0.6556288142
37779	0.6556275995
37780	0.6556263866
37781	0.6556251526
37782	0.6556240214
37783	0.655623063
37784	0.6556219811
37785	0.6556206935
37786	0.6556194339
37787	0.6556184237
37788	0.6556171191
37789	0.6556160663
37790	0.655615252
37791	0.655614098
37792	0.6556130605
37793	0.6556120654
37794	0.6556110695
37795	0.655609965
37796	0.655608638
37797	0.6556076511
37798	0.6556066374
37799	0.6556060231
37800	0.6556050681
37801	0.6556038511
37802	0.6556028584
37803	0.6556017217
37804	0.6556006637
37805	0.6555997651
37806	0.6555988876
37807	0.6555977763
37808	0.6555970656
37809	0.6555964061
37810	0.655595718
37811	0.6555945255
37812	0.655593341
37813	0.6555921881
37814	0.6555915675
37815	0.6555909227
37816	0.6555897747
37817	0.6555888777
37818	0.655587693
37819	0.6555865798
37820	0.6555856607
37821	0.6555844292
37822	0.6555833237
37823	0.6555825515
37824	0.6555815999
37825	0.6555806499
37826	0.6555795416
37827	0.6555786289
37828	0.6555776311
37829	0.655576527
37830	0.655575645
37831	0.6555749469
37832	0.6555738644
37833	0.6555729391
37834	0.6555717201
37835	0.6555708375
37836	0.6555696671
37837	0.65556881
37838	0.6555679166
37839	0.6555667732
37840	0.6555658042
37841	0.6555646138
37842	0.6555638781
37843	0.655562594
37844	0.6555616578
37845	0.6555603372
37846	0.6555591528
37847	0.6555585193
37848	0.6555573981
37849	0.6555562916
37850	0.6555552989
37851	0.6555545002
37852	0.6555533761
37853	0.6555521283
37854	0.6555511879
37855	0.6555499812
37856	0.6555487294
37857	0.6555475217
37858	0.6555464658
37859	0.6555451437
37860	0.6555445829
37861	0.6555437458
37862	0.6555427109
37863	0.6555420535
37864	0.6555413
37865	0.6555405546
37866	0.6555393807
37867	0.6555382323
37868	0.6555373261
37869	0.6555367019
37870	0.6555358945
37871	0.6555347817
37872	0.6555340939
37873	0.6555333568
37874	0.6555321435
37875	0.6555312551
37876	0.6555301508
37877	0.6555291995
37878	0.6555281155
37879	0.6555272571
37880	0.6555261788
37881	0.6555250761
37882	0.65552426
37883	0.6555234806
37884	0.6555222665
37885	0.6555213196
37886	0.6555203894
37887	0.6555193534
37888	0.6555181711
37889	0.6555170018
37890	0.655516072
37891	0.6555150511
37892	0.6555141404
37893	0.6555129341
37894	0.6555118196
37895	0.6555108139
37896	0.6555098246
37897	0.6555089294
37898	0.6555072865
37899	0.6555064509
37900	0.655505546
37901	0.6555048762
37902	0.6555042252
37903	0.6555033018
37904	0.6555020388
37905	0.6555009029
37906	0.6554998909
37907	0.6554984138
37908	0.6554978672
37909	0.6554973305
37910	0.6554961876
37911	0.6554951075
37912	0.655494163
37913	0.6554930372
37914	0.6554921047
37915	0.6554910904
37916	0.6554899435
37917	0.6554886424
37918	0.6554878178
37919	0.6554860047
37920	0.6554848096
37921	0.6554841829
37922	0.6554833129
37923	0.6554818483
37924	0.6554810947
37925	0.6554801155
37926	0.6554793688
37927	0.6554782662
37928	0.655477344
37929	0.6554761749
37930	0.6554750957
37931	0.6554738061
37932	0.6554725158
37933	0.6554717105
37934	0.655470601
37935	0.655469658
37936	0.655468914
37937	0.6554675497
37938	0.6554666238
37939	0.6554650988
37940	0.6554640547
37941	0.6554633917
37942	0.6554627158
37943	0.6554618358
37944	0.6554609326
37945	0.6554599627
37946	0.655458261
37947	0.6554572583
37948	0.6554562072
37949	0.6554550443
37950	0.6554538885
37951	0.6554526841
37952	0.6554518158
37953	0.6554506697
37954	0.6554498467
37955	0.6554490377
37956	0.6554479898
37957	0.655447288
37958	0.6554460753
37959	0.6554454648
37960	0.6554444567
37961	0.6554432052
37962	0.6554423735
37963	0.655441477
37964	0.6554405334
37965	0.6554397778
37966	0.6554386533
37967	0.655437631
37968	0.6554368167
37969	0.6554360654
37970	0.6554347528
37971	0.6554337692
37972	0.65543256
37973	0.6554315985
37974	0.6554306621
37975	0.6554297135
37976	0.655428642
37977	0.6554276774
37978	0.6554267362
37979	0.6554258864
37980	0.6554249855
37981	0.6554238617
37982	0.6554230934
37983	0.655421861
37984	0.6554210949
37985	0.6554204943
37986	0.6554197029
37987	0.6554191085
37988	0.6554180545
37989	0.6554168139
37990	0.6554159837
37991	0.6554148791
37992	0.6554140426
37993	0.6554131686
37994	0.6554124087
37995	0.6554112216
37996	0.655410412
37997	0.6554094251
37998	0.6554086615
37999	0.6554075216
38000	0.655406433
38001	0.655405518
38002	0.6554047092
38003	0.655403579
38004	0.6554027767
38005	0.6554021021
38006	0.6554008553
38007	0.6553993282
38008	0.6553984209
38009	0.6553970406
38010	0.6553960134
38011	0.655395218
38012	0.6553942583
38013	0.6553930789
38014	0.6553921759
38015	0.6553914116
38016	0.6553906532
38017	0.6553892925
38018	0.6553884559
38019	0.6553872709
38020	0.6553866982
38021	0.6553859
38022	0.6553847135
38023	0.6553835425
38024	0.6553823469
38025	0.6553817824
38026	0.6553810137
38027	0.6553799404
38028	0.6553787651
38029	0.6553780958
38030	0.655377248
38031	0.6553763899
38032	0.6553754001
38033	0.6553745561
38034	0.6553732558
38035	0.6553721134
38036	0.6553710642
38037	0.6553699607
38038	0.6553688894
38039	0.6553679213
38040	0.6553670726
38041	0.6553657346
38042	0.6553647546
38043	0.6553635007
38044	0.6553625054
38045	0.6553612962
38046	0.6553605158
38047	0.6553591976
38048	0.6553585153
38049	0.6553574817
38050	0.6553567866
38051	0.6553557502
38052	0.6553550616
38053	0.6553538753
38054	0.6553531588
38055	0.6553522487
38056	0.6553512288
38057	0.6553497271
38058	0.6553484612
38059	0.6553476071
38060	0.6553462579
38061	0.6553452884
38062	0.6553438984
38063	0.6553429935
38064	0.6553416773
38065	0.6553404627
38066	0.6553398382
38067	0.6553392107
38068	0.6553379887
38069	0.6553366799
38070	0.6553358305
38071	0.6553350021
38072	0.6553338481
38073	0.6553323373
38074	0.655331449
38075	0.6553306548
38076	0.6553297717
38077	0.655329145
38078	0.655328532
38079	0.6553275569
38080	0.6553265373
38081	0.6553256361
38082	0.65532494
38083	0.6553242219
38084	0.6553231791
38085	0.6553222824
38086	0.6553207895
38087	0.6553196769
38088	0.6553186479
38089	0.6553177264
38090	0.6553167183
38091	0.6553157391
38092	0.6553148465
38093	0.6553139271
38094	0.655313344
38095	0.6553120393
38096	0.655311429
38097	0.6553101842
38098	0.6553094168
38099	0.6553083777
38100	0.6553073132
38101	0.6553061774
38102	0.6553052691
38103	0.6553047977
38104	0.6553041339
38105	0.6553030187
38106	0.6553019803
38107	0.655300859
38108	0.6552996542
38109	0.655299089
38110	0.6552982372
38111	0.6552972502
38112	0.6552964637
38113	0.655295526
38114	0.6552940976
38115	0.6552928995
38116	0.6552918872
38117	0.6552907427
38118	0.6552898276
38119	0.6552887036
38120	0.6552877524
38121	0.6552867208
38122	0.6552858705
38123	0.6552851495
38124	0.655284614
38125	0.6552838884
38126	0.6552831063
38127	0.6552818443
38128	0.6552809262
38129	0.655279974
38130	0.6552789735
38131	0.6552780313
38132	0.6552770372
38133	0.6552763251
38134	0.6552754084
38135	0.655274363
38136	0.6552730492
38137	0.6552722899
38138	0.6552716963
38139	0.6552706586
38140	0.6552698305
38141	0.6552682853
38142	0.6552670196
38143	0.6552661524
38144	0.655264858
38145	0.6552638345
38146	0.6552623445
38147	0.6552614669
38148	0.6552602198
38149	0.6552593081
38150	0.655258546
38151	0.6552576679
38152	0.6552562288
38153	0.6552553936
38154	0.6552543274
38155	0.6552532546
38156	0.6552515585
38157	0.6552506908
38158	0.6552497626
38159	0.6552488562
38160	0.655247505
38161	0.6552466823
38162	0.6552456213
38163	0.6552442855
38164	0.6552430924
38165	0.655242542
38166	0.6552419962
38167	0.6552410951
38168	0.65524034
38169	0.65523942
38170	0.6552381972
38171	0.6552373843
38172	0.655236226
38173	0.6552353774
38174	0.6552339627
38175	0.6552330519
38176	0.6552318201
38177	0.6552308835
38178	0.6552300393
38179	0.6552287683
38180	0.6552276165
38181	0.6552266902
38182	0.655225694
38183	0.6552249775
38184	0.6552238393
38185	0.6552227503
38186	0.655221655
38187	0.655220703
38188	0.6552199813
38189	0.6552188414
38190	0.6552173917
38191	0.6552165803
38192	0.6552156877
38193	0.6552151634
38194	0.6552145535
38195	0.6552135873
38196	0.6552123498
38197	0.6552112571
38198	0.6552105315
38199	0.6552097812
38200	0.6552088472
38201	0.6552081211
38202	0.6552072762
38203	0.6552062366
38204	0.6552050743
38205	0.6552039697
38206	0.6552033122
38207	0.6552025904
38208	0.6552013914
38209	0.6552006849
38210	0.6551996689
38211	0.6551986334
38212	0.6551976212
38213	0.6551968417
38214	0.6551961192
38215	0.6551949796
38216	0.6551938629
38217	0.6551929403
38218	0.6551916635
38219	0.6551907288
38220	0.6551899609
38221	0.6551889461
38222	0.655187812
38223	0.6551866716
38224	0.655185348
38225	0.6551842904
38226	0.6551833489
38227	0.6551822703
38228	0.655181693
38229	0.6551808208
38230	0.6551801661
38231	0.6551793413
38232	0.6551784125
38233	0.6551778896
38234	0.6551763859
38235	0.6551757957
38236	0.6551750354
38237	0.6551742483
38238	0.6551735128
38239	0.655172492
38240	0.6551714247
38241	0.6551704858
38242	0.6551696052
38243	0.6551687392
38244	0.6551676533
38245	0.6551663475
38246	0.6551653467
38247	0.6551641158
38248	0.6551628913
38249	0.6551619229
38250	0.6551610264
38251	0.6551600651
38252	0.655159004
38253	0.6551580283
38254	0.6551569075
38255	0.6551558852
38256	0.6551550737
38257	0.6551541477
38258	0.6551534221
38259	0.6551527106
38260	0.6551518805
38261	0.6551507796
38262	0.6551498696
38263	0.6551488727
38264	0.6551476628
38265	0.6551467213
38266	0.6551458596
38267	0.6551449473
38268	0.6551438911
38269	0.6551429295
38270	0.6551422101
38271	0.6551410998
38272	0.6551404465
38273	0.6551389713
38274	0.655137872
38275	0.6551370941
38276	0.6551360578
38277	0.6551350442
38278	0.6551340721
38279	0.655133445
38280	0.6551322266
38281	0.6551310151
38282	0.6551300964
38283	0.6551291355
38284	0.6551279829
38285	0.6551266609
38286	0.655125771
38287	0.6551247045
38288	0.6551236921
38289	0.6551228226
38290	0.6551218139
38291	0.65512083
38292	0.6551199845
38293	0.6551189046
38294	0.6551179737
38295	0.6551171601
38296	0.6551161186
38297	0.6551155357
38298	0.6551146578
38299	0.6551134554
38300	0.6551125971
38301	0.655111621
38302	0.6551106574
38303	0.6551096451
38304	0.6551084301
38305	0.6551072475
38306	0.6551062975
38307	0.6551055066
38308	0.6551046397
38309	0.6551033634
38310	0.6551023465
38311	0.6551010638
38312	0.6551003259
38313	0.6550994117
38314	0.6550985503
38315	0.6550971707
38316	0.6550960126
38317	0.6550946737
38318	0.6550936377
38319	0.6550922148
38320	0.6550912008
38321	0.6550903208
38322	0.6550894691
38323	0.6550881619
38324	0.6550869949
38325	0.6550861183
38326	0.655085115
38327	0.6550836251
38328	0.6550826134
38329	0.6550811056
38330	0.6550805125
38331	0.6550793644
38332	0.6550786638
38333	0.6550779098
38334	0.6550770255
38335	0.6550759535
38336	0.6550750884
38337	0.6550739767
38338	0.655073231
38339	0.6550719376
38340	0.65507102
38341	0.6550703705
38342	0.6550694773
38343	0.6550684965
38344	0.6550677079
38345	0.6550665188
38346	0.6550651285
38347	0.6550635751
38348	0.6550626078
38349	0.6550615966
38350	0.6550603463
